alpha_error_original_definition,analysis_nrmse,case,device,forecast_coverage_90,forecast_crps,forecast_interval_width_90,forecast_nrmse,runtime_seconds,seed_index,variant
0.00452724778188883,0.10393517459218389,l96,cuda:2,0.9337890625,0.4191977068602394,2.843149307267117,0.2722079079018166,3.9378485279157758,2,joint_local
0.026699512597434777,0.10346321533765025,l96,cuda:3,0.940771484375,0.4156279438911079,3.0190680067885256,0.26826291676272745,4.332542950985953,2,locked21
0.006041168227401056,0.1040237140196129,l96,cuda:2,0.935078125,0.41903723420272465,2.8628419301642456,0.27225081323372197,3.626329666003585,2,locked_local
0.0026519172942041924,0.1035823389876615,l96,cuda:2,0.93037109375,0.41531069310880575,2.763378875194468,0.2699066283991024,3.7572941679973155,2,native
0.01803971759822892,0.1026598839291821,l96,cuda:2,0.936103515625,0.4148642113293464,2.9213818975629744,0.2673036674704838,4.5307714871596545,2,snr21
0.0022081129498160296,0.1039888216481838,l96,cuda:3,0.940615234375,0.42945589912972826,3.299720837370791,0.27530339005601906,1.3869741710368544,2,apce_short_window_L1
0.002447079856316328,0.10386899185357337,l96,cuda:2,0.940908203125,0.4288128545734288,3.3050784824985993,0.2750238506835072,1.3849129769951105,2,apce_short_window_L2
0.0024614793981404953,0.1037665141221962,l96,cuda:3,0.9412109375,0.4284134985948648,3.303951120400431,0.2748698362916098,1.3868064989801496,2,apce_short_window_L4
0.01706404267947001,0.114972593656128,l96,cuda:3,0.93142578125,0.4630484532128334,3.137667236452042,0.29005588426962464,2.6395343539770693,3,aug
0.0020000000000000018,0.10162978561341339,l96,cuda:2,0.952158203125,0.4179582331374602,3.0173402118235,0.26660940771649266,3.3546033629681915,3,bma
0.021018176342394224,0.10491150024365058,l96,cuda:3,0.944580078125,0.4012434924940235,2.871849719836121,0.2573705288796646,4.440657027065754,3,gate21
0.0038832830697869553,0.1032007054513858,l96,cuda:2,0.9371484375,0.4033232280717347,2.746306121892317,0.25988893883267955,4.198100655106828,3,gate_local
0.011441408849647616,0.10491005383414287,l96,cuda:2,0.940537109375,0.3995118494007254,2.7752585203737334,0.2565567443513988,4.318593095988035,3,grid21
0.027122794266910305,0.1052159887165972,l96,cuda:2,0.947548828125,0.4032895829917467,2.966837872284782,0.2585892700973044,4.821548247942701,3,joint21
0.005634499466215387,0.10330784099211338,l96,cuda:3,0.938076171875,0.4037622907083041,2.771876838650812,0.26010298566226203,3.979214668041095,3,joint_local
0.026456934622286488,0.10625881674945543,l96,cuda:2,0.947265625,0.4022727029260293,2.946969575048564,0.258110199393529,4.665353538002819,3,locked21
0.006819815843629007,0.10344489710992438,l96,cuda:3,0.9389453125,0.40389191251795425,2.792185200864276,0.2601813687507473,3.755232292925939,3,locked_local
0.0026595550266687723,0.10307246174108234,l96,cuda:3,0.933740234375,0.4022869030370604,2.6806121079664136,0.2595941419287349,3.7270455840043724,3,native
0.014969089834009852,0.10509646750538165,l96,cuda:3,0.942470703125,0.3999381320754543,2.8059892213684723,0.25678978749681486,4.481928259134293,3,snr21
0.0022657407636316185,0.11099615247488565,l96,cuda:2,0.94494140625,0.4285889412462254,3.2068654397368794,0.27629718487776733,1.3684470378793776,3,apce_short_window_L1
0.0024556473445711685,0.1109116942207951,l96,cuda:3,0.945986328125,0.42716065374900836,3.21434019448717,0.2755723948519561,1.4124892121180892,3,apce_short_window_L2
0.0024615787978122944,0.11061017020615974,l96,cuda:2,0.946826171875,0.42516400183578285,3.214729451524018,0.27447883126563083,1.3757211051415652,3,apce_short_window_L4
0.0010107915951275137,0.10807803513077353,l96,cuda:2,0.957802734375,0.43240194762503364,3.1347224784575913,0.2694501651373551,2.629016013117507,4,aug
0.0020000000000000018,0.10239804186226766,l96,cuda:3,0.953984375,0.4104559650338595,2.9179159278349975,0.25937294857867527,3.3665008458774537,4,bma
0.02025081037376178,0.10485882663393746,l96,cuda:2,0.94953125,0.38809591334325205,2.771633716108216,0.24353664451619872,4.512175993993878,4,gate21
0.004012477269657352,0.10184756492085013,l96,cuda:3,0.947294921875,0.3773912037906133,2.6605831146274017,0.23588840684256046,3.832326815929264,4,gate_local
0.016940502449903833,0.10478490613299579,l96,cuda:3,0.94826171875,0.38766558412385516,2.734165678844646,0.24333947595007116,4.463930977042764,4,grid21
0.010863400099987763,0.10397217910624709,l96,cuda:3,0.94388671875,0.37884797233585815,2.618660367015446,0.23766789057035817,4.667609015014023,4,joint21
0.005338892245988103,0.10173242043909292,l96,cuda:2,0.946513671875,0.3768381566784809,2.657137408186844,0.23551951835635782,3.905709414044395,4,joint_local
0.0279030684149576,0.10491227058401792,l96,cuda:3,0.95333984375,0.38975573871011415,2.869901173642209,0.24489954903006825,4.206882081925869,4,locked21
0.007103062555911033,0.10171100932109017,l96,cuda:2,0.94833984375,0.3772745743744037,2.69770641334443,0.2356298692037545,3.6921852349769324,4,locked_local
0.0036317233057582554,0.10175336548775149,l96,cuda:2,0.94646484375,0.37710064463492626,2.6449189957249644,0.23576306274916603,3.606171485967934,4,native
0.019935484007257448,0.10478738472237424,l96,cuda:2,0.949287109375,0.38794034097158514,2.759675409259968,0.24357702559377278,4.484402483096346,4,snr21
0.00014846773346036124,0.10905089400931411,l96,cuda:3,0.945791015625,0.42798831057463715,3.047905334446602,0.2646540044071895,1.383423238992691,4,apce_short_window_L1
0.002292934257016571,0.10911362400985682,l96,cuda:2,0.945986328125,0.4288990822293181,3.117623575504125,0.2652012362943567,1.4320414860267192,4,apce_short_window_L2
0.0024596939523073014,0.10886584253761761,l96,cuda:3,0.9462890625,0.42738031000552273,3.1239310093595507,0.2644640616708191,1.4029576550237834,4,apce_short_window_L4
